Ad state,Ad,Description line 1,Description line 2,Display URL,Destination URL,Final URL,Mobile final URL,Tracking template,Custom parameter,Headline 1,Headline 2,Description,Path 1,Path 2,Short headline,Long headline,Business name,Logo ID (responsive),Image ID (responsive),Campaign,Ad group,Status,Labels,Campaign type,Campaign subtype,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,All conv.,View-through conv.,Ad ID,Ad group ID,Ad type
enabled,Call back API,Initiate phone calls easily.,From/to regular phone numbers & SIP,sonetel.com/call_back_api,,http://sonetel.com/en/help/support-center/help-topics/api/call-back-api/,,,,,,,,,,,, --, --,New | English - North America - search,Call back API,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,74523574922,19104071882,Text ad
enabled,Phone numbers,"In Chile, from $8,50/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Chile,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675400962,5196908642,Text ad
enabled,Ad name: Phone system 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986922,5196902882,Image ad
enabled,Ad name: Phone system 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986322,5196902642,Image ad
enabled,Virtual phone numbers,"In Portugal, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Portugal,approved, --,Search Only,All features,0,1,0.00%,0,0,1,0,0,0.00%,0,0,80675417882,5196907322,Text ad
enabled,Virtual number forwarding,"In South Africa, from $3.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - South Africa,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675430962,5196913082,Text ad
enabled,Ad name: Phone system 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985122,5196898082,Image ad
enabled,Sonetel,Phone Service for your company.,Instant activation. Easy to use!,sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,5,0.00%,0,0,1,0,0,0.00%,0,0,80675953442,5196902642,Text ad
enabled,VOIP Numbers,"In Israel, from $3.70/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Israel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675427242,5196903002,Text ad
enabled,US Online Phone Number,Global forwarding. From $0.99/month,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,5,117,4.27%,4.33,21.66,2.3,0,0,0.00%,0,0,80675429882,17271599282,Text ad
enabled,US Online Phone Number,Have a local phone number anywhere.,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,506,6187,8.18%,3.99,"2,017.66",2.1,10,201.77,1.98%,10,0,80675430362,17271599282,Text ad
enabled,Ad name: 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675984522,5196904682,Image ad
enabled,Ad name: 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675984762,5196904682,Image ad
enabled,Ad name: Phone system 250 x 250; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985962,5196902642,Image ad
enabled,VOIP numbers,"In London, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,05. VOIP Number - City - London,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675429642,5762467322,Text ad
enabled,Virtual number forwarding,"In Algeria, from $8.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Algeria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675430722,21747927122,Text ad
enabled,Phone numbers,"In El Salvador, from $9.10/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - El Salvador,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675398922,5196900842,Text ad
enabled,Virtual phone numbers,"In London, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Virtual Phone Number - City - London,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419562,5762466602,Text ad
enabled,Phone numbers,"In New Zealand, from $4.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - New Zealand,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675423882,5196893162,Text ad
enabled,Virtual phone numbers,"In Colombia, from $19.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Colombia,approved, --,Search Only,All features,0,1,0.00%,0,0,2,0,0,0.00%,0,0,80675404082,21748653842,Text ad
enabled,Virtual number forwarding,"In Switzerland, from $3.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Switzerland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425802,5196908882,Text ad
enabled,Virtual phone numbers,"In Denmark, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Denmark,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675416682,5196908282,Text ad
enabled,Virtual phone numbers,"In Finland, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Finland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421482,5196911042,Text ad
enabled,Virtual phone numbers,"In Hong Kong, from $9.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Hong Kong,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425682,5196907802,Text ad
enabled,Phone numbers,"Czech Republic, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Czech Republic,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675428082,5196900722,Text ad
paused,VOIP Numbers,"In Argentina, from $8,80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Algeria,paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675405282,21756260762,Text ad
enabled,VOIP Numbers,"In South Africa, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - South Africa,approved, --,Search Only,All features,0,1,0.00%,0,0,3,0,0,0.00%,0,0,80675401082,5196908762,Text ad
enabled,Ad name: Phone system 200 x 200; 200 x 200,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985722,5196902642,Image ad
enabled,Phone numbers,"In Puerto Rico, from $13/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Puerto Rico,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675399042,5196901202,Text ad
enabled,Virtual phone numbers,"In Algeria, from $8.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Algeria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419082,21748653722,Text ad
enabled,International Numbers,Buy a local phone number anywhere.,From $0.99. Try free now!,www.sonetel.com,,http://sonetel.com/en/l/international-number/,http://sonetel.com/en/l/international-number/,,,,,,,,,,, --, --,New | English - North America - search,International phone numbers,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420042,17271609002,Text ad
enabled,VOIP Numbers,"In France, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - France,approved, --,Search Only,All features,0,60,0.00%,0,0,4.4,0,0,0.00%,0,0,80675427602,5196903962,Text ad
enabled,Ad name: 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675984402,5196904682,Image ad
enabled,Ad name: Phone system 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985482,5196898082,Image ad
enabled,Phone numbers,"In South Africa, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - South Africa,approved, --,Search Only,All features,0,5,0.00%,0,0,2.6,0,0,0.00%,0,0,80675427122,5196907442,Text ad
enabled,USA Online Phone Number,Buy a local phone number. Fr. $0.99,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,3,103,2.91%,4.05,12.14,1.9,0,0,0.00%,0,0,80675430602,17271599282,Text ad
enabled,USA Online Phone Number,Global forwarding. From $0.99/month,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,3,79,3.80%,7.26,21.78,1.9,0,0,0.00%,0,0,80675430242,17271599282,Text ad
enabled,Ad name: 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675984882,5196904682,Image ad
enabled,Phone call API,Start phone calls with an URL.,To any phone number or SIP device.,sonetel.com/call_back_api,,http://sonetel.com/en/help/support-center/help-topics/api/call-back-api/,,,,,,,,,,,, --, --,New | English - North America - search,Call back API,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,74523575042,19104071882,Text ad
enabled,Click2call API,Initiate calls with a simple URL.,To/from phone numbers or SIP.,sonetel.com/call_back_api,,http://sonetel.com/en/help/support-center/help-topics/api/call-back-api/,,,,,,,,,,,, --, --,New | English - North America - search,Call back API,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,74523576002,19104071882,Text ad
enabled,Get a VOIP number,"In China, from $19.90/month.",Answer calls anywhere worldwide!,sonetel.com/voip-number,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - China,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419322,21756260882,Text ad
enabled,Ad name: Phone system 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985842,5196902642,Image ad
enabled,Ad name: Phone system 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986442,5196902882,Image ad
enabled,Ad name: Phone system 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987522,5196906722,Image ad
paused,VOIP Numbers,"In Argentina, from $8,80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - China,paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419442,21756260882,Text ad
enabled,Virtual phone numbers,"In Spain, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Spain,approved, --,Search Only,All features,0,1,0.00%,0,0,5,0,0,0.00%,0,0,80675415242,5196895922,Text ad
enabled,Virtual phone numbers,"In Malaysia, from $9.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Malaysia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419202,21748654202,Text ad
enabled,Phone numbers,"In Madrid, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Phone Number - City - Madrid,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421122,5762466122,Text ad
enabled,Virtual phone numbers,"In El Salvador, from $9.10/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - El Salvador,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421242,5196910082,Text ad
enabled,Virtual phone numbers,In the Dominican Republic.,Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Dominican Republic,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421722,5196891602,Text ad
enabled,Virtual phone numbers,"In Austria, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Austria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675422682,5196901442,Text ad
enabled,Phone numbers,"In Spain, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Spain,approved, --,Search Only,All features,0,1,0.00%,0,0,5,0,0,0.00%,0,0,80675404442,5196902402,Text ad
enabled,Buy a Landline Number,In any country or city. From $0.99.,Try free now!,sonetel.com,,http://sonetel.com/en/l/landline-number/,http://sonetel.com/en/l/landline-number/,,,,,,,,,,, --, --,New | English - North America - search,Landline,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675109962,17273643002,Text ad
enabled,Virtual number forwarding,"In Slovenia, from $3.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Slovenia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675400242,5196911282,Text ad
enabled,VOIP Numbers,"In Peru, from $7.80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Peru,approved, --,Search Only,All features,1,9,11.11%,34.61,34.61,2.7,0,0,0.00%,0,0,80675401922,5196893762,Text ad
enabled,Virtual number forwarding,"In London, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Call Forwarding - City - London,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675431082,5762465162,Text ad
enabled,Ad name: Phone system 200 x 200; 200 x 200,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986682,5196902882,Image ad
enabled,Ad name: Phone system 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987642,5196906722,Image ad
enabled,Ad name: Phone system 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986562,5196902882,Image ad
enabled,Ad name: Phone system 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987762,5196906722,Image ad
enabled,Phone numbers,"In Luxembourg, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Luxembourg,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397482,5196890162,Text ad
enabled,VOIP Numbers,"In Georgia, from $13/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Georgia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675422082,5196904802,Text ad
enabled,Virtual phone numbers,"In Israel, from $3.70/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Israel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675423162,5196895322,Text ad
enabled,Phone numbers,"In Japan, from $6.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Japan,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397362,5196889922,Text ad
enabled,Virtual phone numbers,"In Slovenia, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Slovenia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675427722,5196904562,Text ad
enabled,Virtual phone numbers,"In the UK, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - UK,approved, --,Search Only,All features,0,1,0.00%,0,0,6,0,0,0.00%,0,0,80675427842,5196910322,Text ad
enabled,Virtual number forwarding,"In Liechtenstein, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Liechtenstein,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675428442,21747927482,Text ad
enabled,Ad name: 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675988362,5196903722,Image ad
enabled,Ad name: 250 x 250 US number; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675984642,5196904682,Image ad
enabled,Phone numbers,"In Brazil, from $4.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Brazil,approved, --,Search Only,All features,1,80,1.25%,12.97,12.97,2.1,0,0,0.00%,0,0,80675426042,5196909242,Text ad
enabled,VOIP Numbers,"In Malta, from $6.50/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Malta,approved, --,Search Only,All features,0,1,0.00%,0,0,3,0,0,0.00%,0,0,80675398082,5196891482,Text ad
enabled,Virtual number forwarding,"In Canada, from $1.49/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Canada,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675399642,5196899402,Text ad
enabled,Virtual phone numbers,"In Ireland, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Ireland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675402042,5196894602,Text ad
paused,VOIP Numbers,"In Argentina, from $8,80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Colombia,paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675429162,21756261002,Text ad
enabled,USA Online Phone Number,For your business. From $0.99.,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,6,101,5.94%,3.66,21.99,2.3,0,0,0.00%,0,0,80675430002,17271599282,Text ad
enabled,USA Online Phone Number,Have a local phone number anywhere.,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,280,3895,7.19%,3.64,"1,017.86",2.2,2,508.93,0.71%,2,0,80675430482,17271599282,Text ad
enabled,Ad name: Phone system 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986202,5196902642,Image ad
